S1,S2,S3,S4,S5,S6,A1,A2,A3,A4,A5,A6,X,Y
4.699999999999995e-05,-0.00010400000000000003,-4.199999999999994e-05,9.400000000000012e-05,0.0,0.0002999999999999999,-0.2034787,-0.27945488500000004,0.16386894400000002,-0.12119510000000003,0.10899426300000001,-0.121756941,0,0
8.899999999999989e-05,-6.20000000000001e-05,0.0,0.00013600000000000005,4.199999999999994e-05,0.00034199999999999986,-0.2034787,-0.27945488500000004,0.16386894400000002,-0.12119510000000003,0.10899426300000001,-0.121756941,0,0
-0.00026500000000000004,-0.000407,-0.000348,-0.00021199999999999995,-0.00030100000000000005,0.0,-0.18976380000000004,-0.29328773500000005,0.16803442600000001,-0.11158574500000001,0.110379806,-0.138437913,0,0
-0.00025599999999999993,-0.0004090000000000001,-0.0003420000000000001,-0.00020300000000000006,-0.000304,0.0,-0.18290635000000005,-0.28775459500000006,0.173588402,-0.11982233500000003,0.10899426300000001,-0.131487508,0,0
0.000161,0.0,7.299999999999993e-05,0.00020399999999999986,0.00011200000000000001,0.00040399999999999995,-0.21445062000000004,-0.29743759000000003,0.14304153400000003,-0.12668616000000002,0.117307521,-0.12036685999999999,0,0
-4.699999999999995e-05,-0.00020399999999999986,-0.00014399999999999992,0.0,-8.799999999999997e-05,0.00020600000000000002,-0.20073572,-0.28637131000000005,0.156926474,-0.09923086000000003,0.10483763400000001,-0.130097427,0,0
5.6999999999999976e-05,-9.199999999999996e-05,0.0,8.5e-05,1.1000000000000159e-05,0.0003150000000000002,-0.21170764000000003,-0.24487276000000002,0.14443002800000002,-0.09373980000000001,0.114536435,-0.14816848,0,0
9.000000000000002e-05,-5.9000000000000025e-05,0.0,0.00013900000000000002,4.800000000000008e-05,0.000348,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
-0.0002589999999999999,-0.00040899999999999997,-0.00034999999999999994,-0.00021100000000000003,-0.0003079999999999999,0.0,-0.19524976000000005,-0.29328773500000005,0.173588402,-0.11844957000000003,0.11176534900000001,-0.139827994,0,0
4.3999999999999985e-05,-0.00010399999999999993,-3.899999999999997e-05,8.799999999999997e-05,0.0,0.000299,-0.18290635000000005,-0.296054305,0.19719280000000003,-0.09923086000000003,0.100681005,-0.14260815599999999,0,0
-4.699999999999995e-05,-0.00019999999999999998,-0.000134,0.0,-9.000000000000002e-05,0.00020800000000000007,-0.18427784000000003,-0.27945488500000004,0.16109195600000004,-0.11982233500000003,0.10760872,-0.13287758900000002,0,0
8.600000000000003e-05,-5.600000000000006e-05,0.0,0.0001339999999999999,4.5999999999999925e-05,0.00034100000000000005,-0.22405105000000003,-0.26147218000000005,0.17636539000000004,-0.10746745000000002,0.12284969300000001,-0.141218075,0,0
0.0,-0.00015000000000000007,-9.100000000000004e-05,5.100000000000005e-05,-4.300000000000007e-05,0.0002459999999999999,-0.20622168000000002,-0.29467102,0.16525743800000003,-0.10884021500000002,0.10899426300000001,-0.121756941,0,0
4.699999999999995e-05,-9.000000000000002e-05,0.0,9.39999999999999e-05,1.299999999999999e-05,0.00029199999999999994,-0.20073572,-0.27945488500000004,0.181919366,-0.07314832500000001,0.12146415,-0.135657751,0,0
-4.6000000000000034e-05,-0.00020200000000000003,-0.00013200000000000006,0.0,-9.100000000000015e-05,0.00020799999999999985,-0.17467741000000003,-0.31403701000000006,0.19302731800000003,-0.09923086000000003,0.114536435,-0.14260815599999999,0,0
-4.3999999999999985e-05,-0.00019400000000000005,-0.00014199999999999998,0.0,-9.099999999999994e-05,0.0002050000000000001,-0.18016337000000004,-0.28913788,0.16942292000000003,-0.09099427000000002,0.09790991900000001,-0.125927184,0,0
-4.700000000000017e-05,-0.0001830000000000001,-0.00013900000000000002,0.0,-8.5e-05,0.00020399999999999997,-0.21033615000000006,-0.28637131000000005,0.177753884,-0.08687597500000002,0.12562077900000002,-0.14955856099999998,0,0
9.100000000000015e-05,-4.7999999999999974e-05,0.0,0.00013699999999999997,5.199999999999996e-05,0.00034599999999999995,-0.21307913,-0.282221455,0.17497689600000002,-0.08413044500000003,0.118693064,-0.14260815599999999,0,0
3.8000000000000056e-05,-9.899999999999991e-05,-5.099999999999994e-05,7.200000000000002e-05,0.0,0.00022999999999999995,-0.20896466000000002,-0.28775459500000006,0.186084848,-0.08001215000000003,0.127006322,-0.125927184,0,0
0.0,-0.00015099999999999998,-8.599999999999992e-05,5.000000000000013e-05,-3.600000000000001e-05,0.00025100000000000014,-0.20759317000000005,-0.29743759000000003,0.16386894400000002,-0.11570404000000004,0.110379806,-0.11897677899999999,0,0
-0.000255,-0.0003970000000000001,-0.00034100000000000005,-0.00020700000000000015,-0.0002950000000000001,0.0,-0.22405105000000003,-0.26147218000000005,0.17636539000000004,-0.10746745000000002,0.12284969300000001,-0.141218075,0,0
-4.9999999999999914e-05,-0.00019799999999999993,-0.00013699999999999997,0.0,-9.299999999999998e-05,1.4000000000000123e-05,-0.20896466000000002,-0.28775459500000006,0.16386894400000002,-0.12805892500000002,0.113150892,0.075634561,0,0
3.399999999999996e-05,-0.00010300000000000001,-1.299999999999999e-05,8.099999999999991e-05,0.0,0.00027899999999999995,-0.20073572,-0.27945488500000004,0.181919366,-0.07314832500000001,0.12146415,-0.135657751,0,0
8.299999999999996e-05,-5.9000000000000025e-05,0.0,0.00013600000000000005,4.699999999999995e-05,0.000348,-0.18976380000000004,-0.29328773500000005,0.16803442600000001,-0.11158574500000001,0.110379806,-0.138437913,0,0
-5.3000000000000096e-05,-0.00019500000000000008,-0.00013600000000000005,0.0,-8.90000000000001e-05,0.00021199999999999995,-0.18976380000000004,-0.29328773500000005,0.16803442600000001,-0.11158574500000001,0.110379806,-0.138437913,0,0
-0.0002580000000000002,-0.00040700000000000014,-0.0003150000000000002,-0.00023000000000000017,-0.000304,0.0,-0.21170764000000003,-0.24487276000000002,0.14443002800000002,-0.09373980000000001,0.114536435,-0.14816848,0,0
3.600000000000001e-05,-0.00011499999999999998,-4.9999999999999914e-05,8.600000000000014e-05,0.0,0.00028700000000000015,-0.20759317000000005,-0.29743759000000003,0.16386894400000002,-0.11570404000000004,0.110379806,-0.11897677899999999,0,0
9.8e-05,-5.200000000000007e-05,0.0,0.00014199999999999998,5.100000000000005e-05,0.0003470000000000001,-0.18016337000000004,-0.28913788,0.16942292000000003,-0.09099427000000002,0.09790991900000001,-0.125927184,0,0
0.0,-0.00014199999999999998,-8.299999999999996e-05,5.3000000000000096e-05,-3.600000000000001e-05,0.00026500000000000004,-0.18976380000000004,-0.29328773500000005,0.16803442600000001,-0.11158574500000001,0.110379806,-0.138437913,0,0
0.0,-0.0001479999999999999,-8.299999999999996e-05,4.3999999999999985e-05,-4.3999999999999985e-05,0.000255,-0.18290635000000005,-0.296054305,0.19719280000000003,-0.09923086000000003,0.100681005,-0.14260815599999999,0,0
-4.500000000000012e-05,-0.00018800000000000002,-0.0001330000000000001,0.0,-8.600000000000014e-05,0.00021699999999999996,-0.18839231,-0.28498802500000003,0.17219990800000004,-0.11158574500000001,0.11176534900000001,-0.135657751,0,0
4.3999999999999985e-05,-9.999999999999994e-05,-4.9999999999999914e-05,7.900000000000008e-05,0.0,0.000289,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
0.0,-0.0001420000000000001,-8.600000000000003e-05,4.7999999999999866e-05,-4.0000000000000105e-05,0.000255,-0.22405105000000003,-0.26147218000000005,0.17636539000000004,-0.10746745000000002,0.12284969300000001,-0.141218075,0,0
-4.9e-05,-0.00019800000000000004,-0.00013900000000000002,0.0,-9.099999999999994e-05,0.00020899999999999998,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
9.299999999999998e-05,-4.700000000000006e-05,0.0,0.00014499999999999995,5.499999999999993e-05,0.0003439999999999999,-0.20073572,-0.27530503,0.18330786000000002,-0.08687597500000002,0.124235236,-0.13426767,0,0
-0.000258,-0.000402,-0.0003420000000000001,-0.00020600000000000002,-0.0002980000000000001,0.0,-0.18976380000000004,-0.31403701000000006,0.186084848,-0.11707680500000003,0.114536435,-0.13426767,0,0
-0.00030999999999999995,-0.00022999999999999998,-0.00023499999999999997,-0.000259,-0.00024099999999999998,0.0,-0.14313314000000005,-0.099627835,0.25550954800000003,-0.07726662000000001,-0.14317456300000003,-0.181530424,0,0
-0.00025200000000000005,-0.00038100000000000005,-0.000304,5.000000000000013e-06,-0.000299,0.0,-0.18290635000000005,-0.25593904,0.19302731800000003,0.30848034500000004,0.114536435,-0.141218075,0,0
0.0,-0.000129,-5.199999999999996e-05,0.00025700000000000007,-4.699999999999995e-05,0.00025200000000000005,-0.18290635000000005,-0.25593904,0.19302731800000003,0.30848034500000004,0.114536435,-0.141218075,0,0
0.00015099999999999998,0.0,6.500000000000006e-05,0.00020100000000000012,0.00011499999999999998,0.0004020000000000001,-0.20759317000000005,-0.29743759000000003,0.16386894400000002,-0.11570404000000004,0.110379806,-0.11897677899999999,0,0
0.0001479999999999999,0.0,6.499999999999995e-05,0.0001919999999999999,0.00010399999999999993,0.00040299999999999993,-0.18290635000000005,-0.296054305,0.19719280000000003,-0.09923086000000003,0.100681005,-0.14260815599999999,0,0
3.799999999999984e-05,-9.80000000000001e-05,-5.400000000000001e-05,8.5e-05,0.0,0.000289,-0.21033615000000006,-0.28637131000000005,0.177753884,-0.08687597500000002,0.12562077900000002,-0.14955856099999998,0,0
4.300000000000007e-05,-0.000107,-4.7999999999999974e-05,9.400000000000012e-05,0.0,0.000289,-0.20622168000000002,-0.29467102,0.16525743800000003,-0.10884021500000002,0.10899426300000001,-0.121756941,0,0
0.0,-9.999999999999159e-07,0.0,-9.999999999999159e-07,1.0000000000001327e-06,-1.9999999999998318e-06,0.10373505999999999,0.14106375500000004,0.14998400400000003,0.127275365,0.136705123,0.18267079800000002,0,0
3.600000000000001e-05,-0.00010599999999999997,-4.699999999999995e-05,8.90000000000001e-05,0.0,0.00030100000000000005,-0.18976380000000004,-0.29328773500000005,0.16803442600000001,-0.11158574500000001,0.110379806,-0.138437913,0,0
-0.000245,-0.00038199999999999996,-0.00029199999999999994,-0.00019800000000000004,-0.00027899999999999995,0.0,-0.20073572,-0.27945488500000004,0.181919366,-0.07314832500000001,0.12146415,-0.135657751,0,0
-5.199999999999996e-05,-0.000196,-0.00013600000000000005,0.0,-9.200000000000007e-05,0.00020600000000000002,-0.18976380000000004,-0.31403701000000006,0.186084848,-0.11707680500000003,0.114536435,-0.13426767,0,0
3.8000000000000056e-05,-0.00011300000000000004,-5.200000000000007e-05,8.799999999999997e-05,0.0,0.00029199999999999994,-0.19936423000000003,-0.276688315,0.15970346200000002,-0.11158574500000001,0.102066548,-0.130097427,0,0
-0.0001919999999999999,-0.00032899999999999987,-0.0002809999999999999,-0.00015799999999999994,-0.00022999999999999995,0.0,-0.20896466000000002,-0.28775459500000006,0.186084848,-0.08001215000000003,0.127006322,-0.125927184,0,0
8.800000000000008e-05,-7.299999999999993e-05,0.0,0.00013099999999999993,3.900000000000008e-05,0.000331,-0.21445062000000004,-0.29743759000000003,0.14304153400000003,-0.12668616000000002,0.117307521,-0.12036685999999999,0,0
-0.00025600000000000015,-0.0004050000000000001,-0.0003080000000000001,-0.00021700000000000018,-0.00029600000000000004,0.0,-0.19799274000000006,-0.28775459500000006,0.14304153400000003,-0.09648533000000004,0.114536435,-0.125927184,0,0
-0.0002509999999999999,-0.00039099999999999996,-0.0003439999999999999,-0.00019899999999999996,-0.000289,0.0,-0.20073572,-0.27530503,0.18330786000000002,-0.08687597500000002,0.124235236,-0.13426767,0,0
0.0001510000000000001,0.0,6.0999999999999965e-05,0.000201,0.00011300000000000004,0.000405,-0.19936423000000003,-0.276688315,0.15970346200000002,-0.11158574500000001,0.102066548,-0.130097427,0,0
0.00015000000000000007,0.0,5.9000000000000025e-05,0.00020100000000000012,0.000107,0.000396,-0.20622168000000002,-0.29467102,0.16525743800000003,-0.10884021500000002,0.10899426300000001,-0.121756941,0,0
0.0001569999999999999,0.0,5.999999999999994e-05,0.00020399999999999986,0.00011599999999999989,0.0004099999999999999,-0.20073572,-0.28637131000000005,0.156926474,-0.09923086000000003,0.10483763400000001,-0.130097427,0,0
9.000000000000013e-05,-6.0999999999999965e-05,0.0,0.00014000000000000004,5.200000000000007e-05,0.000344,-0.19936423000000003,-0.276688315,0.15970346200000002,-0.11158574500000001,0.102066548,-0.130097427,0,0
0.0,-0.00015000000000000007,-8.200000000000015e-05,5.099999999999983e-05,-4.9e-05,0.00024399999999999986,-0.18564933,-0.30020416000000005,0.17219990800000004,-0.10334915500000003,0.10899426300000001,-0.123147022,0,0
-5.000000000000013e-05,-0.00020100000000000012,-0.00013600000000000005,0.0,-8.600000000000014e-05,0.000201,-0.20759317000000005,-0.29743759000000003,0.16386894400000002,-0.11570404000000004,0.110379806,-0.11897677899999999,0,0
-0.00024299999999999994,-0.00040399999999999995,-0.000331,-0.0002000000000000001,-0.00029199999999999994,0.0,-0.21445062000000004,-0.29743759000000003,0.14304153400000003,-0.12668616000000002,0.117307521,-0.12036685999999999,0,0
-0.0002620000000000001,-0.000405,-0.00035000000000000005,-0.00021699999999999996,-0.0003030000000000001,0.0,-0.18839231,-0.28498802500000003,0.17219990800000004,-0.11158574500000001,0.11176534900000001,-0.135657751,0,0
0.0,-0.00014400000000000003,-8.400000000000009e-05,5.199999999999996e-05,-4.0000000000000105e-05,0.000258,-0.18976380000000004,-0.31403701000000006,0.186084848,-0.11707680500000003,0.114536435,-0.13426767,0,0
3.900000000000019e-05,-9.999999999999994e-05,-5.199999999999996e-05,8.5e-05,0.0,0.000294,-0.21307913,-0.282221455,0.17497689600000002,-0.08413044500000003,0.118693064,-0.14260815599999999,0,0
3.999999999999989e-05,-0.00010900000000000005,-1.2000000000000075e-05,7.899999999999986e-05,0.0,0.00029600000000000004,-0.19799274000000006,-0.28775459500000006,0.14304153400000003,-0.09648533000000004,0.114536435,-0.125927184,0,0
-0.00025299999999999997,-0.00040399999999999995,-0.00034199999999999986,-0.0002059999999999998,-0.0002999999999999999,0.0,-0.2034787,-0.27945488500000004,0.16386894400000002,-0.12119510000000003,0.10899426300000001,-0.121756941,0,0
8.700000000000005e-05,-6.599999999999998e-05,0.0,0.000134,4.3999999999999985e-05,0.0003420000000000001,-0.18427784000000003,-0.27945488500000004,0.16109195600000004,-0.11982233500000003,0.10760872,-0.13287758900000002,0,0
-3.500000000000009e-05,-0.00017900000000000001,-0.000129,0.0,-7.900000000000008e-05,0.0002099999999999999,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
0.0,-0.00014000000000000004,-9.299999999999998e-05,5.199999999999996e-05,-3.8000000000000056e-05,0.0002509999999999999,-0.20073572,-0.27530503,0.18330786000000002,-0.08687597500000002,0.124235236,-0.13426767,0,0
-0.000245,-0.0003889999999999999,-0.0003389999999999999,-0.0002099999999999999,-0.000289,0.0,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
-4.7999999999999866e-05,-0.00018999999999999996,-0.0001339999999999999,0.0,-8.799999999999997e-05,0.00020700000000000015,-0.22405105000000003,-0.26147218000000005,0.17636539000000004,-0.10746745000000002,0.12284969300000001,-0.141218075,0,0
-4.599999999999982e-05,-0.00018499999999999994,-0.00013699999999999997,0.0,-8.5e-05,0.00020899999999999998,-0.21307913,-0.282221455,0.17497689600000002,-0.08413044500000003,0.118693064,-0.14260815599999999,0,0
-0.00025100000000000014,-0.0003870000000000001,-0.000343,-0.00020399999999999997,-0.000289,0.0,-0.21033615000000006,-0.28637131000000005,0.177753884,-0.08687597500000002,0.12562077900000002,-0.14955856099999998,0,0
0.00014399999999999992,0.0,5.000000000000002e-05,0.00017900000000000001,9.999999999999994e-05,0.0003889999999999999,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
0.0001429999999999999,0.0,5.499999999999993e-05,0.00018800000000000002,0.00010199999999999988,0.000405,-0.18839231,-0.28498802500000003,0.17219990800000004,-0.11158574500000001,0.11176534900000001,-0.135657751,0,0
0.0,-0.000161,-8.800000000000008e-05,4.299999999999985e-05,-4.9e-05,0.00024299999999999994,-0.21445062000000004,-0.29743759000000003,0.14304153400000003,-0.12668616000000002,0.117307521,-0.12036685999999999,0,0
0.00014000000000000004,0.0,4.700000000000006e-05,0.000192,0.00010199999999999999,0.00039099999999999996,-0.20073572,-0.27530503,0.18330786000000002,-0.08687597500000002,0.124235236,-0.13426767,0,0
8.400000000000009e-05,-5.999999999999994e-05,0.0,0.00013600000000000005,4.3999999999999985e-05,0.0003420000000000001,-0.18976380000000004,-0.31403701000000006,0.186084848,-0.11707680500000003,0.114536435,-0.13426767,0,0
0.0,-0.0001510000000000001,-9.000000000000013e-05,4.9999999999999914e-05,-3.8000000000000056e-05,0.0002539999999999999,-0.19936423000000003,-0.276688315,0.15970346200000002,-0.11158574500000001,0.102066548,-0.130097427,0,0
0.0,-0.00014900000000000004,-9.000000000000002e-05,4.9e-05,-4.199999999999994e-05,0.000258,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
0.00013599999999999994,0.0,4.4000000000000094e-05,0.0001830000000000001,9.80000000000001e-05,0.0003870000000000001,-0.21033615000000006,-0.28637131000000005,0.177753884,-0.08687597500000002,0.12562077900000002,-0.14955856099999998,0,0
5.199999999999996e-05,-9.699999999999997e-05,0.0,9.099999999999994e-05,1.2000000000000075e-05,0.0003080000000000001,-0.19799274000000006,-0.28775459500000006,0.14304153400000003,-0.09648533000000004,0.114536435,-0.125927184,0,0
0.0,-0.0001429999999999999,-8.799999999999997e-05,4.500000000000012e-05,-4.100000000000002e-05,0.0002620000000000001,-0.18839231,-0.28498802500000003,0.17219990800000004,-0.11158574500000001,0.11176534900000001,-0.135657751,0,0
8.799999999999997e-05,-5.499999999999993e-05,0.0,0.0001330000000000001,4.699999999999995e-05,0.00035000000000000005,-0.18839231,-0.28498802500000003,0.17219990800000004,-0.11158574500000001,0.11176534900000001,-0.135657751,0,0
0.00015300000000000003,0.0,6.599999999999998e-05,0.00019999999999999998,0.00010999999999999996,0.00040800000000000005,-0.18427784000000003,-0.27945488500000004,0.16109195600000004,-0.11982233500000003,0.10760872,-0.13287758900000002,0,0
5.199999999999996e-05,-7.700000000000003e-05,0.0,0.00030900000000000003,5.000000000000013e-06,0.000304,-0.18290635000000005,-0.25593904,0.19302731800000003,0.30848034500000004,0.114536435,-0.141218075,0,0
0.00014899999999999994,0.0,9.699999999999997e-05,0.0001879999999999999,0.00010900000000000005,0.0004050000000000001,-0.19799274000000006,-0.28775459500000006,0.14304153400000003,-0.09648533000000004,0.114536435,-0.125927184,0,0
0.0001420000000000001,0.0,5.600000000000006e-05,0.00018999999999999996,0.00010199999999999999,0.0003970000000000001,-0.22405105000000003,-0.26147218000000005,0.17636539000000004,-0.10746745000000002,0.12284969300000001,-0.141218075,0,0
0.0,-0.00013699999999999997,-8.9e-05,3.399999999999996e-05,-3.8000000000000056e-05,0.0001919999999999999,-0.20896466000000002,-0.28775459500000006,0.186084848,-0.08001215000000003,0.127006322,-0.125927184,0,0
9.100000000000004e-05,-5.9000000000000025e-05,0.0,0.0001420000000000001,4.7999999999999974e-05,0.00033699999999999995,-0.20622168000000002,-0.29467102,0.16525743800000003,-0.10884021500000002,0.10899426300000001,-0.121756941,0,0
9.39999999999999e-05,-5.000000000000002e-05,0.0,0.000129,4.9999999999999914e-05,0.0003389999999999999,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
0.00014900000000000004,0.0,5.9000000000000025e-05,0.00019800000000000004,0.00010700000000000011,0.000407,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
-5.100000000000005e-05,-0.00020100000000000012,-0.0001420000000000001,0.0,-9.400000000000012e-05,0.00019499999999999986,-0.20622168000000002,-0.29467102,0.16525743800000003,-0.10884021500000002,0.10899426300000001,-0.121756941,0,0
-0.000258,-0.000407,-0.000348,-0.00020899999999999998,-0.0002999999999999999,0.0,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
3.8000000000000056e-05,-0.00010199999999999999,-5.499999999999993e-05,9.000000000000002e-05,0.0,0.000289,-0.20073572,-0.27530503,0.18330786000000002,-0.08687597500000002,0.124235236,-0.13426767,0,0
4.9e-05,-0.00010100000000000007,-4.2000000000000045e-05,9.699999999999986e-05,0.0,0.0003079999999999999,-0.19524976000000005,-0.29328773500000005,0.173588402,-0.11844957000000003,0.11176534900000001,-0.139827994,0,0
0.00015099999999999998,0.0,6.20000000000001e-05,0.00019800000000000015,0.00010400000000000003,0.00040399999999999995,-0.2034787,-0.27945488500000004,0.16386894400000002,-0.12119510000000003,0.10899426300000001,-0.121756941,0,0
8.600000000000003e-05,-6.999999999999997e-05,0.0,0.00013200000000000006,4.099999999999991e-05,0.0003399999999999999,-0.17467741000000003,-0.31403701000000006,0.19302731800000003,-0.09923086000000003,0.114536435,-0.14260815599999999,0,0
4.199999999999994e-05,-0.00010700000000000011,-4.800000000000008e-05,9.099999999999994e-05,0.0,0.0002999999999999999,-0.20210721000000004,-0.31818686500000004,0.17914237800000002,-0.10746745000000002,0.117307521,-0.135657751,0,0
-5.099999999999983e-05,-0.0002009999999999999,-0.00013299999999999998,0.0,-9.999999999999983e-05,0.00019300000000000003,-0.18564933,-0.30020416000000005,0.17219990800000004,-0.10334915500000003,0.10899426300000001,-0.123147022,0,0
0.00014800000000000002,0.0,6.0999999999999965e-05,0.00019799999999999993,0.00010499999999999995,0.00021200000000000006,-0.20896466000000002,-0.28775459500000006,0.16386894400000002,-0.12805892500000002,0.113150892,0.075634561,0,0
4.699999999999995e-05,-8.200000000000004e-05,-5.000000000000013e-06,0.000304,0.0,0.000299,-0.18290635000000005,-0.25593904,0.19302731800000003,0.30848034500000004,0.114536435,-0.141218075,0,0
4.0000000000000105e-05,-0.00010399999999999993,-4.3999999999999985e-05,9.200000000000007e-05,0.0,0.0002980000000000001,-0.18976380000000004,-0.31403701000000006,0.186084848,-0.11707680500000003,0.114536435,-0.13426767,0,0
-0.000255,-0.00040299999999999993,-0.000338,-0.00021100000000000003,-0.000299,0.0,-0.18290635000000005,-0.296054305,0.19719280000000003,-0.09923086000000003,0.100681005,-0.14260815599999999,0,0
4.300000000000007e-05,-0.00010999999999999996,-4.3999999999999985e-05,9.000000000000002e-05,0.0,0.0002980000000000001,-0.18427784000000003,-0.27945488500000004,0.16109195600000004,-0.11982233500000003,0.10760872,-0.13287758900000002,0,0
1.9999999999998318e-06,9.999999999999159e-07,1.9999999999998318e-06,9.999999999999159e-07,2.9999999999999645e-06,0.0,0.10373505999999999,0.14106375500000004,0.14998400400000003,0.127275365,0.136705123,0.18267079800000002,0,0
-3.399999999999996e-05,-0.00017099999999999993,-0.00012299999999999995,0.0,-7.200000000000002e-05,0.00015799999999999994,-0.20896466000000002,-0.28775459500000006,0.186084848,-0.08001215000000003,0.127006322,-0.125927184,0,0
0.0,-0.00014800000000000002,-8.700000000000005e-05,4.9999999999999914e-05,-4.300000000000007e-05,6.400000000000004e-05,-0.20896466000000002,-0.28775459500000006,0.16386894400000002,-0.12805892500000002,0.113150892,0.075634561,0,0
0.0,-0.00014899999999999994,-5.6999999999999976e-05,2.800000000000003e-05,-4.599999999999982e-05,0.0002580000000000002,-0.21170764000000003,-0.24487276000000002,0.14443002800000002,-0.09373980000000001,0.114536435,-0.14816848,0,0
4.9e-05,-0.00011200000000000001,-3.900000000000008e-05,9.199999999999985e-05,0.0,0.00029199999999999994,-0.21445062000000004,-0.29743759000000003,0.14304153400000003,-0.12668616000000002,0.117307521,-0.12036685999999999,0,0
4.599999999999982e-05,-0.00010300000000000012,-1.1000000000000159e-05,7.399999999999985e-05,0.0,0.000304,-0.21170764000000003,-0.24487276000000002,0.14443002800000002,-0.09373980000000001,0.114536435,-0.14816848,0,0
9.699999999999997e-05,-5.999999999999994e-05,0.0,0.00014399999999999992,5.599999999999995e-05,0.00034999999999999994,-0.20073572,-0.28637131000000005,0.156926474,-0.09923086000000003,0.10483763400000001,-0.130097427,0,0
0.0,-0.00015300000000000003,-8.700000000000005e-05,4.699999999999995e-05,-4.300000000000007e-05,0.000255,-0.18427784000000003,-0.27945488500000004,0.16109195600000004,-0.11982233500000003,0.10760872,-0.13287758900000002,0,0
0.00013900000000000013,0.0,4.7999999999999974e-05,0.00018499999999999994,9.999999999999994e-05,0.00039399999999999993,-0.21307913,-0.282221455,0.17497689600000002,-0.08413044500000003,0.118693064,-0.14260815599999999,0,0
0.0,-0.00014399999999999992,-9.39999999999999e-05,3.500000000000009e-05,-4.3999999999999985e-05,0.000245,-0.20622168000000002,-0.25317247000000004,0.16525743800000003,-0.07177556000000002,0.117307521,-0.13287758900000002,0,0
-0.00025100000000000014,-0.0004020000000000001,-0.00033700000000000006,-0.000201,-0.00028700000000000015,0.0,-0.20759317000000005,-0.29743759000000003,0.16386894400000002,-0.11570404000000004,0.110379806,-0.11897677899999999,0,0
8.200000000000015e-05,-6.799999999999992e-05,0.0,0.00013299999999999998,3.300000000000015e-05,0.000326,-0.18564933,-0.30020416000000005,0.17219990800000004,-0.10334915500000003,0.10899426300000001,-0.123147022,0,0
9.199999999999985e-05,-4.4000000000000094e-05,0.0,0.00013900000000000002,5.400000000000001e-05,0.000343,-0.21033615000000006,-0.28637131000000005,0.177753884,-0.08687597500000002,0.12562077900000002,-0.14955856099999998,0,0
